n,density,max_cycle,nb_sym,nb_sym_transcient,nb_sym_cycle,ratio_sym,ratio_sym_transcient,ratio_sym_cycle,mat,
354,0.408,1,0,0,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,"[1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; -1.0; 0.0; -1.0; -1.0; 1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 1.0; 0.0; 0.0; -1.0; -1.0; 0.0; 1.0; -1.0; 0.0; -1.0; 1.0; -1.0; 0.0; 0.0; -1.0; -1.0; 0.0; -1.0; 0.0; 0.0]",
355,0.633,2,0,0,0,0.45535714285714274,0.4599303135888501,0.3428571428571428,"[-1.0; 1.0; 0.0; -1.0; 1.0; 1.0; 1.0; 0.0; 1.0; 0.0; -1.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; -1.0; 0.0; 1.0; 0.0; -1.0; 1.0; -1.0; -1.0; 0.0; -1.0; 0.0; -1.0; -1.0; 0.0; 1.0; 0.0; 0.0; -1.0; 1.0; 1.0; 1.0; 1.0; -1.0; -1.0; 0.0; 1.0; -1.0; -1.0; -1.0; 0.0; 0.0; -1.0]",
356,0.367,1,0,0,0,0.48214285714285704,0.48114285714285704,0.5238095238095238,"[1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 1.0; -1.0; 1.0; 0.0; -1.0; 0.0; -1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 1.0; 1.0; 0.0; 0.0; 0.0; -1.0; 0.0; -1.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 1.0; -1.0; 0.0; 0.0; 0.0; 0.0]",
357,0.673,3,0,0,0,0.517857142857143,0.5159386068476978,0.5510204081632653,"[-1.0; -1.0; 1.0; 1.0; -1.0; 0.0; 0.0; 1.0; 1.0; 0.0; 0.0; -1.0; -1.0; 1.0; -1.0; 1.0; 0.0; 1.0; -1.0; 1.0; -1.0; 0.0; 1.0; 0.0; 1.0; 1.0; 1.0; -1.0; -1.0; -1.0; 0.0; -1.0; -1.0; 1.0; 1.0; 0.0; 0.0; 0.0; -1.0; 0.0; -1.0; -1.0; 0.0; -1.0; 0.0; 1.0; 0.0; 1.0; 0.0]",
358,0.796,7,0,0,0,0.48214285714285704,0.4818401937046004,0.48571428571428565,"[1.0; -1.0; 1.0; 0.0; -1.0; 0.0; -1.0; 1.0; 0.0; -1.0; -1.0; -1.0; 1.0; 1.0; 1.0; 1.0; 0.0; 1.0; -1.0; -1.0; 0.0; 1.0; 1.0; 1.0; 1.0; 0.0; -1.0; 1.0; -1.0; -1.0; -1.0; 1.0; 1.0; -1.0; -1.0; 1.0; -1.0; 0.0; 0.0; 1.0; -1.0; 1.0; 0.0; 0.0; -1.0; -1.0; 1.0; -1.0; 1.0]",
359,1.000,2,0,0,0,0.6249999999999993,0.625576036866359,0.6071428571428571,"[-1.0; -1.0; -1.0; 1.0; 1.0; 1.0; -1.0; -1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; -1.0; -1.0; 1.0; 1.0; 1.0; -1.0; 1.0; -1.0; 1.0; -1.0; -1.0; -1.0; -1.0; 1.0; 1.0; 1.0; -1.0; 1.0; -1.0; 1.0; -1.0; -1.0; 1.0; 1.0; -1.0; 1.0; -1.0; -1.0; -1.0; -1.0; -1.0; 1.0; -1.0; -1.0; 1.0]",
360,0.857,1,0,0,0,0.37500000000000017,0.3797909407665506,0.2571428571428571,"[1.0; 1.0; -1.0; 1.0; -1.0; 1.0; -1.0; 1.0; 0.0; 1.0; -1.0; -1.0; 0.0; 1.0; -1.0; 1.0; 1.0; 0.0; -1.0; -1.0; -1.0; 1.0; 1.0; -1.0; 1.0; -1.0; -1.0; -1.0; 0.0; -1.0; 0.0; 1.0; 1.0; -1.0; 1.0; 1.0; 1.0; -1.0; 1.0; -1.0; -1.0; -1.0; -1.0; -1.0; 0.0; 0.0; -1.0; -1.0; 1.0]",
361,0.429,1,0,0,0,0.4642857142857142,0.4656917885264341,0.2857142857142857,"[0.0; 0.0; 1.0; 1.0; 0.0; 0.0; -1.0; -1.0; -1.0; 0.0; 0.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 1.0; 0.0; 1.0; 1.0; 0.0; -1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 1.0; -1.0; 0.0; 1.0; 1.0; 0.0; -1.0; 1.0; 0.0; 0.0]",
362,0.510,2,0,0,0,0.3482142857142855,0.3508571428571426,0.23809523809523805,"[1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; -1.0; -1.0; 0.0; -1.0; 0.0; 1.0; 0.0; -1.0; 0.0; 1.0; -1.0; 0.0; 0.0; -1.0; 1.0; 0.0; -1.0; 0.0; -1.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 1.0; 0.0; 0.0; 1.0; 0.0; -1.0; -1.0; 1.0; -1.0; 0.0; -1.0; -1.0; 0.0; -1.0; 0.0; -1.0]",
363,0.633,1,0,0,0,0.44196428571428586,0.44239631336405544,0.4285714285714285,"[0.0; 0.0; 0.0; -1.0; 1.0; -1.0; 0.0; -1.0; 1.0; -1.0; 0.0; 0.0; -1.0; -1.0; 0.0; 0.0; 1.0; 0.0; -1.0; 1.0; 1.0; 0.0; 0.0; -1.0; 1.0; -1.0; -1.0; 0.0; -1.0; 1.0; 1.0; -1.0; -1.0; 0.0; 1.0; 0.0; 0.0; 1.0; 0.0; -1.0; 1.0; 1.0; 0.0; 1.0; -1.0; 1.0; 1.0; 1.0; 0.0]",
364,0.286,1,0,0,0,0.5892857142857139,0.5898617511520734,0.5714285714285714,"[0.0; 0.0; -1.0; 0.0; 1.0; 0.0; 0.0; -1.0; -1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 1.0; 0.0; 1.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; -1.0; 0.0]",
365,0.776,4,0,0,0,0.421875,0.4227642276422765,0.3999999999999999,"[1.0; -1.0; 0.0; 0.0; 0.0; 1.0; -1.0; 1.0; -1.0; 1.0; 0.0; -1.0; 1.0; -1.0; -1.0; 1.0; 0.0; 1.0; -1.0; 1.0; 0.0; 1.0; -1.0; -1.0; -1.0; 0.0; -1.0; 1.0; 1.0; 1.0; -1.0; 0.0; -1.0; -1.0; 0.0; -1.0; 0.0; -1.0; -1.0; 1.0; -1.0; -1.0; 1.0; 0.0; 1.0; 1.0; -1.0; 1.0; -1.0]",
366,0.898,2,0,0,0,0.3772321428571429,0.3755760368663594,0.4285714285714285,"[1.0; -1.0; 0.0; 1.0; 1.0; 1.0; -1.0; 1.0; -1.0; -1.0; 1.0; -1.0; -1.0; -1.0; 1.0; 0.0; -1.0; 0.0; 1.0; 1.0; 1.0; 1.0; -1.0; -1.0; 1.0; 1.0; 0.0; 1.0; -1.0; -1.0; 1.0; -1.0; -1.0; -1.0; -1.0; 0.0; -1.0; -1.0; -1.0; -1.0; -1.0; -1.0; 1.0; 1.0; -1.0; -1.0; 1.0; -1.0; 1.0]",
367,0.776,2,0,0,0,0.4553571428571426,0.45644599303135863,0.42857142857142855,"[1.0; 1.0; 0.0; -1.0; -1.0; 1.0; 0.0; -1.0; -1.0; 0.0; -1.0; 1.0; 1.0; 1.0; 0.0; -1.0; 1.0; -1.0; 1.0; 0.0; -1.0; 1.0; 1.0; -1.0; 1.0; -1.0; 1.0; -1.0; -1.0; 1.0; 0.0; 1.0; -1.0; 1.0; 1.0; -1.0; 1.0; 1.0; -1.0; 1.0; -1.0; -1.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; -1.0]",
368,0.531,2,0,0,0,0.705357142857142,0.7060212514757962,0.6938775510204083,"[0.0; -1.0; 1.0; 1.0; 0.0; -1.0; 1.0; 0.0; 0.0; 0.0; 1.0; 1.0; -1.0; 1.0; 1.0; 1.0; -1.0; -1.0; 0.0; -1.0; 0.0; 0.0; 0.0; -1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; -1.0; -1.0; 1.0; 0.0; 0.0; -1.0; -1.0; 0.0; 1.0; 0.0; 0.0; 1.0; 1.0; 1.0; 0.0]",
369,0.571,1,0,0,0,0.33258928571428564,0.3321995464852607,0.3571428571428571,"[0.0; -1.0; 1.0; 0.0; 0.0; 1.0; 0.0; 0.0; -1.0; -1.0; -1.0; 0.0; 0.0; -1.0; 0.0; 1.0; 1.0; 0.0; -1.0; 0.0; -1.0; -1.0; -1.0; 0.0; 1.0; -1.0; 1.0; 1.0; 0.0; 1.0; 1.0; -1.0; -1.0; -1.0; 0.0; 0.0; -1.0; 0.0; 1.0; -1.0; 1.0; 0.0; 0.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0]",
370,0.980,2,0,0,0,0.39285714285714274,0.393142857142857,0.38095238095238093,"[-1.0; -1.0; 1.0; -1.0; 0.0; -1.0; -1.0; -1.0; -1.0; 1.0; 1.0; 1.0; 1.0; -1.0; 1.0; 1.0; -1.0; -1.0; 1.0; -1.0; -1.0; 1.0; -1.0; -1.0; -1.0; 1.0; 1.0; -1.0; -1.0; 1.0; -1.0; -1.0; 1.0; -1.0; -1.0; 1.0; -1.0; -1.0; -1.0; 1.0; 1.0; -1.0; 1.0; 1.0; -1.0; 1.0; 1.0; 1.0; 1.0]",
371,0.224,3,0,0,0,0.4285714285714285,0.4320276497695852,0.3214285714285714,"[0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 1.0; -1.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 1.0; -1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0]",
372,0.796,4,10,9,1,0.7343749999999991,0.7384987893462461,0.6857142857142856,"[1.0; 1.0; -1.0; -1.0; -1.0; -1.0; 0.0; 1.0; -1.0; -1.0; -1.0; -1.0; -1.0; 1.0; -1.0; 1.0; 1.0; -1.0; -1.0; 0.0; 1.0; -1.0; -1.0; 1.0; 1.0; 1.0; 0.0; 1.0; 1.0; 0.0; 1.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 1.0; 1.0; -1.0; 0.0; -1.0; 1.0; -1.0; 1.0; 1.0; -1.0]",
373,0.612,1,0,0,0,0.2946428571428568,0.2947845804988659,0.2857142857142857,"[0.0; -1.0; 0.0; 0.0; -1.0; -1.0; 0.0; 0.0; -1.0; 0.0; -1.0; -1.0; 1.0; 0.0; 0.0; 1.0; -1.0; 1.0; 0.0; 1.0; 0.0; 1.0; 1.0; 0.0; -1.0; 0.0; 1.0; 1.0; -1.0; -1.0; -1.0; 0.0; 0.0; 1.0; 1.0; -1.0; 1.0; 1.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 1.0; -1.0; -1.0; 1.0; 1.0]",
374,0.755,1,0,0,0,0.46428571428571425,0.4645669291338582,0.42857142857142855,"[0.0; -1.0; -1.0; 0.0; 1.0; -1.0; -1.0; -1.0; -1.0; 0.0; 1.0; 0.0; 1.0; 1.0; -1.0; -1.0; 0.0; 0.0; 0.0; -1.0; -1.0; 1.0; -1.0; 1.0; 1.0; 1.0; 1.0; -1.0; -1.0; -1.0; 1.0; 0.0; -1.0; 1.0; 1.0; -1.0; 1.0; 1.0; -1.0; 0.0; 1.0; 1.0; 1.0; 0.0; 1.0; -1.0; 1.0; 0.0; 0.0]",
375,0.837,7,0,0,0,0.44196428571428564,0.4464285714285713,0.37499999999999994,"[1.0; -1.0; 1.0; 0.0; -1.0; 1.0; -1.0; 1.0; -1.0; -1.0; 1.0; 0.0; 0.0; -1.0; 0.0; 1.0; -1.0; 1.0; -1.0; 1.0; 1.0; 1.0; 0.0; 0.0; -1.0; -1.0; 1.0; 1.0; 1.0; -1.0; 1.0; -1.0; 1.0; 1.0; 1.0; -1.0; -1.0; -1.0; 1.0; 0.0; -1.0; 1.0; 1.0; 1.0; -1.0; -1.0; 1.0; 0.0; -1.0]",
376,0.388,5,16,13,3,0.7767857142857139,0.7731829573934832,0.8061224489795916,"[0.0; 1.0; 0.0; 1.0; 0.0; 0.0; 1.0; -1.0; 1.0; 1.0; 1.0; 0.0; 0.0; 0.0; -1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 1.0; -1.0; 0.0; 0.0; -1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 1.0; 0.0; 0.0]",
377,0.633,1,0,0,0,0.4843749999999999,0.4834285714285713,0.5238095238095238,"[1.0; 1.0; 1.0; 1.0; -1.0; -1.0; 1.0; 0.0; 1.0; 0.0; 0.0; 1.0; 0.0; 1.0; 0.0; -1.0; 0.0; -1.0; 0.0; -1.0; 1.0; 1.0; 1.0; 0.0; 0.0; -1.0; -1.0; -1.0; 0.0; 1.0; -1.0; 1.0; 0.0; -1.0; 1.0; 0.0; 0.0; 0.0; 1.0; -1.0; -1.0; -1.0; 0.0; -1.0; 1.0; 0.0; 0.0; 0.0; 1.0]",
378,0.592,2,0,0,0,0.43080357142857123,0.43085714285714266,0.42857142857142855,"[0.0; 0.0; 0.0; 0.0; 1.0; -1.0; 1.0; 0.0; 0.0; 1.0; -1.0; -1.0; 1.0; -1.0; 1.0; 0.0; 0.0; 1.0; -1.0; 1.0; -1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 1.0; 1.0; 1.0; 1.0; -1.0; 1.0; -1.0; 1.0; -1.0; 0.0; 0.0; 0.0; -1.0; -1.0; -1.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 1.0; -1.0]",
379,0.306,3,0,0,0,0.37499999999999983,0.37738095238095215,0.33928571428571425,"[0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 1.0; -1.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; -1.0; 0.0; 0.0; 1.0; 0.0; -1.0; -1.0; 0.0; 0.0; 0.0; 1.0; 1.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 1.0; 0.0]",
380,0.959,3,0,0,0,0.49553571428571425,0.49648711943793905,0.4761904761904761,"[-1.0; -1.0; 1.0; -1.0; -1.0; 0.0; 1.0; 1.0; -1.0; 1.0; 1.0; -1.0; -1.0; 1.0; 1.0; -1.0; -1.0; 1.0; 1.0; -1.0; -1.0; 1.0; 1.0; 1.0; -1.0; 1.0; 1.0; -1.0; 1.0; -1.0; 1.0; 1.0; 1.0; 1.0; -1.0; 0.0; 1.0; 1.0; -1.0; 1.0; -1.0; -1.0; 1.0; 1.0; 1.0; 1.0; -1.0; -1.0; 1.0]",
381,0.265,1,0,0,0,0.4642857142857143,0.46598639455782315,0.3571428571428571,"[0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 1.0; 0.0; 0.0; 1.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; -1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 1.0; 0.0]",
382,0.286,1,0,0,0,0.3392857142857143,0.33714285714285713,0.42857142857142855,"[0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; -1.0; 0.0; -1.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 1.0]",
383,0.694,1,0,0,0,0.4107142857142858,0.4055299539170508,0.5714285714285714,"[0.0; -1.0; 0.0; -1.0; 1.0; -1.0; 0.0; 0.0; 0.0; -1.0; -1.0; 0.0; 1.0; 0.0; 1.0; 1.0; 1.0; -1.0; -1.0; -1.0; 0.0; 1.0; 1.0; -1.0; -1.0; 0.0; 1.0; -1.0; 1.0; -1.0; 0.0; 0.0; 0.0; 1.0; -1.0; 1.0; 1.0; -1.0; 0.0; 1.0; 1.0; -1.0; 1.0; 1.0; 1.0; 1.0; 0.0; 0.0; -1.0]",
384,0.898,1,0,0,0,0.47544642857142855,0.47392290249433106,0.5714285714285714,"[0.0; -1.0; -1.0; -1.0; -1.0; 1.0; -1.0; -1.0; -1.0; -1.0; -1.0; 0.0; 1.0; -1.0; -1.0; -1.0; 1.0; 0.0; 1.0; 1.0; 1.0; 1.0; -1.0; 1.0; -1.0; 1.0; 1.0; 1.0; -1.0; -1.0; 1.0; -1.0; -1.0; -1.0; -1.0; 0.0; 1.0; 1.0; 1.0; 1.0; 0.0; 1.0; 1.0; -1.0; -1.0; -1.0; 1.0; 1.0; 1.0]",
385,0.347,1,4,4,0,0.6428571428571423,0.6457142857142852,0.5238095238095238,"[0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 1.0; -1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; -1.0; -1.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 1.0; 0.0; 0.0; 0.0; 1.0; -1.0; 0.0; 0.0; 1.0; 1.0; 1.0]",
386,0.837,1,0,0,0,0.45312500000000006,0.4525714285714287,0.4761904761904761,"[1.0; 1.0; 1.0; -1.0; 1.0; -1.0; -1.0; 1.0; -1.0; 1.0; 1.0; 1.0; 0.0; -1.0; -1.0; -1.0; 0.0; 1.0; -1.0; -1.0; 1.0; -1.0; -1.0; -1.0; 1.0; -1.0; 0.0; 1.0; 0.0; 0.0; 0.0; 1.0; 1.0; 1.0; 1.0; 1.0; 0.0; -1.0; 0.0; 1.0; 1.0; 1.0; 1.0; -1.0; -1.0; 1.0; -1.0; -1.0; 1.0]",
387,0.449,2,0,0,0,0.2857142857142854,0.29039812646369995,0.19047619047619047,"[-1.0; -1.0; 1.0; 0.0; -1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; -1.0; -1.0; -1.0; 1.0; 0.0; 1.0; 0.0; -1.0; -1.0; -1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 1.0; -1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 1.0; 0.0; 1.0; 0.0; 0.0; 0.0; 1.0; 1.0; 0.0; 0.0; 0.0]",
388,0.429,1,0,0,0,0.4464285714285714,0.4493087557603686,0.3571428571428571,"[0.0; 0.0; -1.0; 1.0; 0.0; 0.0; -1.0; -1.0; 1.0; 1.0; -1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; -1.0; 1.0; 1.0; 0.0; -1.0; 0.0; 0.0; -1.0; -1.0; 0.0; 0.0; -1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; -1.0]",
389,0.571,2,0,0,0,0.5803571428571426,0.5817142857142854,0.5238095238095238,"[0.0; 0.0; 0.0; 0.0; 1.0; 1.0; -1.0; 1.0; 1.0; -1.0; 0.0; -1.0; 0.0; 1.0; 1.0; 0.0; 1.0; 1.0; -1.0; 0.0; 1.0; 0.0; 1.0; 0.0; 0.0; 1.0; -1.0; -1.0; -1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; -1.0; 1.0; 1.0; 0.0; 1.0; -1.0; 0.0; -1.0; 0.0; -1.0; 1.0; 0.0]",
390,0.286,1,0,0,0,0.3571428571428568,0.35770528683914476,0.2857142857142857,"[-1.0; 0.0; -1.0; 0.0; -1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 1.0; 0.0; 1.0; -1.0; 0.0; 0.0; 0.0; 0.0; -1.0; -1.0; 0.0; 0.0; 0.0; 0.0; 1.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0]",
391,0.265,1,0,0,0,0.3571428571428569,0.3577052868391448,0.2857142857142857,"[0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; -1.0; -1.0; 0.0; 0.0; 0.0; 1.0; -1.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; -1.0; -1.0; 1.0; -1.0; 0.0; 0.0]",
392,0.837,1,2,2,0,0.5870535714285712,0.5871766029246341,0.5714285714285714,"[0.0; 1.0; 1.0; -1.0; 1.0; 1.0; -1.0; -1.0; 1.0; 0.0; 1.0; 1.0; 0.0; -1.0; 0.0; -1.0; 0.0; -1.0; -1.0; 0.0; 1.0; -1.0; 1.0; -1.0; 1.0; 1.0; 1.0; 0.0; 1.0; -1.0; 1.0; -1.0; -1.0; 1.0; 1.0; -1.0; -1.0; -1.0; 1.0; 0.0; -1.0; -1.0; 1.0; 1.0; 1.0; -1.0; 1.0; 1.0; -1.0]",
393,0.367,4,0,0,0,0.26785714285714274,0.26814988290398106,0.26190476190476186,"[-1.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; -1.0; 1.0; 0.0; -1.0; 1.0; -1.0; 1.0; 0.0; 0.0; 1.0; 0.0; -1.0; 1.0; 0.0; 0.0; 1.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; -1.0; 1.0]",
394,0.224,2,0,0,0,0.642857142857142,0.642857142857142,0.6428571428571429,"[0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 1.0; -1.0; 1.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0]",
395,0.286,1,0,0,0,0.5357142857142856,0.5351473922902493,0.5714285714285714,"[-1.0; -1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 1.0; 0.0; -1.0; 1.0; 0.0; 0.0; 1.0; 0.0; 1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0]",
396,0.837,2,0,0,0,0.5424107142857141,0.5472350230414744,0.3928571428571428,"[-1.0; -1.0; 1.0; -1.0; 0.0; 1.0; -1.0; -1.0; 1.0; 1.0; -1.0; 1.0; 0.0; 1.0; 0.0; -1.0; 0.0; 0.0; -1.0; 1.0; -1.0; -1.0; 0.0; -1.0; 1.0; 1.0; -1.0; 1.0; 1.0; -1.0; 1.0; -1.0; -1.0; -1.0; 1.0; 1.0; 0.0; -1.0; 1.0; -1.0; 1.0; 1.0; -1.0; -1.0; -1.0; 1.0; 1.0; 0.0; 1.0]",
397,0.429,1,0,0,0,0.39285714285714274,0.39455782312925153,0.2857142857142857,"[0.0; 0.0; 0.0; -1.0; -1.0; -1.0; -1.0; 0.0; -1.0; 0.0; 0.0; 1.0; 0.0; -1.0; -1.0; 0.0; 1.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; -1.0; 1.0; 1.0; 0.0; 0.0; 0.0; -1.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; -1.0; 1.0; 0.0; -1.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0]",
398,0.531,2,0,0,0,0.35714285714285715,0.3577331759149941,0.3469387755102041,"[-1.0; -1.0; 0.0; 0.0; -1.0; 1.0; 1.0; -1.0; 0.0; 0.0; 1.0; 1.0; 1.0; 0.0; 1.0; 0.0; -1.0; 0.0; -1.0; 0.0; 0.0; 1.0; 0.0; -1.0; 0.0; 0.0; 1.0; 0.0; 0.0; 1.0; 1.0; 1.0; -1.0; 1.0; -1.0; 0.0; 1.0; 0.0; 1.0; 0.0; 0.0; -1.0; 0.0; 1.0; 0.0; 0.0; 0.0; -1.0; 0.0]",
399,0.878,1,0,0,0,0.44866071428571425,0.44994375703037115,0.2857142857142857,"[-1.0; -1.0; -1.0; -1.0; -1.0; 1.0; 0.0; 1.0; -1.0; 1.0; -1.0; -1.0; -1.0; 1.0; -1.0; 1.0; 0.0; 1.0; 0.0; 1.0; 1.0; -1.0; 1.0; -1.0; -1.0; 1.0; -1.0; 0.0; -1.0; 1.0; -1.0; 1.0; -1.0; 1.0; -1.0; 0.0; 1.0; 1.0; 1.0; -1.0; -1.0; -1.0; -1.0; -1.0; -1.0; -1.0; 0.0; 1.0; -1.0]",
400,0.673,2,0,0,0,0.42410714285714296,0.42400000000000004,0.42857142857142855,"[0.0; -1.0; -1.0; 1.0; 0.0; 0.0; 1.0; -1.0; 1.0; -1.0; -1.0; 1.0; 1.0; -1.0; -1.0; 1.0; -1.0; -1.0; 0.0; 0.0; 1.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; -1.0; 1.0; -1.0; -1.0; 1.0; 0.0; 1.0; 1.0; 0.0; -1.0; 1.0; 1.0; -1.0; 0.0; 0.0; -1.0; 1.0; 1.0; 1.0; 0.0]",
401,0.367,1,4,4,0,0.5892857142857142,0.593142857142857,0.42857142857142855,"[1.0; 0.0; 0.0; 0.0; 0.0; -1.0; -1.0; -1.0; -1.0; 0.0; -1.0; -1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 1.0; 0.0; 1.0; 1.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 1.0; 0.0; -1.0; 0.0; 1.0; 0.0; 0.0; 0.0]",
